ptid;enid;name;fullname
NVDB_EIERLYSMAST;;privat;
NVDB_EIERLYSMAST;;uavklart;
NVDB_ETTERGIVENDEMAST;;jaUkjentType;
NVDB_ETTERGIVENDEMAST;;jaDeformasjonTypeHE;
NVDB_ETTERGIVENDEMAST;;jaAvskjæringsleddTypeNE;
NVDB_ETTERGIVENDEMAST;;jaTremastMedSvekking;
NVDB_ETTERGIVENDEMAST;;nei;
NVDB_FUNDAMENTERING;;betongfundament;
NVDB_FUNDAMENTERING;;plasstøpt;
NVDB_FUNDAMENTERING;;stålfundament;
NVDB_FUNDAMENTERING;;fotplate;
NVDB_FUNDAMENTERING;;jordstikk;
NVDB_FUNDAMENTERING;;nedstikk;
NVDB_FUNDAMENTERING;;iPåFjell;
NVDB_FUNDAMENTERING;;iPåFjellfundament;
NVDB_FUNDAMENTERING;;iPåJordfundament;
NVDB_OVERFLATEBEHANDLINGLYSMAST;;galvanisert;
NVDB_OVERFLATEBEHANDLINGLYSMAST;;galvanisertOgPulverlakkert;
NVDB_OVERFLATEBEHANDLINGLYSMAST;;galvanisertOgVåtlakkert;
NVDB_OVERFLATEBEHANDLINGLYSMAST;;eloksertAluminium;
NVDB_OVERFLATEBEHANDLINGLYSMAST;;beiset;
NVDB_TYPELYSMAST;;stålmast;
NVDB_TYPELYSMAST;;stålmastRett;
NVDB_TYPELYSMAST;;stålmastSylindrisk;
NVDB_TYPELYSMAST;;stålmastKonisk;
NVDB_TYPELYSMAST;;stålmast6KantetKonisk;
NVDB_TYPELYSMAST;;stålmastTeleskop;
NVDB_TYPELYSMAST;;tremast;
NVDB_TYPELYSMAST;;tremastSvekket;
NVDB_TYPELYSMAST;;gittermast;
NVDB_TYPELYSMAST;;komposittmast;
NVDB_TYPELYSMAST;;aluminiumsmast;
NVDB_UTLIGGER;;ja;
NVDB_UTLIGGER;;nei;
NVDB_VEDLIKEHOLDSANSVARLIGLYSMAST;;statensVegvesen;
NVDB_VEDLIKEHOLDSANSVARLIGLYSMAST;;kommune;
NVDB_VEDLIKEHOLDSANSVARLIGLYSMAST;;nettselskap;
NVDB_VEDLIKEHOLDSANSVARLIGLYSMAST;;privat;
NVDB_VEDLIKEHOLDSANSVARLIGLYSMAST;;uavklart;
HREF;;topp;
HREF;;fot;
KOMMUNENUMMER;;0101;
KOMMUNENUMMER;;0102;
KOMMUNENUMMER;;0103;
KOMMUNENUMMER;;0104;
KOMMUNENUMMER;;0105;
KOMMUNENUMMER;;0106;
KOMMUNENUMMER;;0111;
KOMMUNENUMMER;;0113;
