ft_attr;ftid;ptid;name
fme_feature_type;70;7543;lengde
fme_feature_type;70;3729;gjennomsnittligElementlengde
fme_feature_type;70;1644;antallElement
fme_feature_type;70;1619;tykkelse
fme_feature_type;70;9169;sprøytebetongHarMikrofiber
fme_feature_type;70;9171;sprøytebetongTykkelse
fme_feature_type;70;9172;tilleggsinformasjon
fme_feature_type;70;10391;byggeår
fme_feature_type;70;4772;senterlinje
fme_feature_type;464;10392;oppsettingsår
fme_feature_type;464;4981;posisjon
fme_feature_type;97;1151;type
fme_feature_type;97;3763;tekst
fme_feature_type;97;1905;variasjon
fme_feature_type;97;3745;skiftingAvBudskap
fme_feature_type;97;6986;plasseringskode
fme_feature_type;97;6987;ansiktsside
fme_feature_type;97;1739;fjernstyring
fme_feature_type;97;4598;belyst
fme_feature_type;97;10393;oppsettingsår
fme_feature_type;97;4796;posisjon
fme_feature_type;23;1252;bruksområde
fme_feature_type;23;1105;type
fme_feature_type;23;4596;materialtype
fme_feature_type;23;3839;typeÅpningLukking
fme_feature_type;23;4611;varselblinkPåmontert
fme_feature_type;23;1738;fjernstyring
fme_feature_type;23;10394;oppsettingsår
fme_feature_type;23;9426;senterlinje
fme_feature_type;241;1216;massetype
fme_feature_type;241;8741;lagtype
fme_feature_type;241;5134;masseforbruk
fme_feature_type;241;1642;dekketykkelse
fme_feature_type;241;2288;øvreNominelleSteinstørrelse
fme_feature_type;241;5135;dekkebreddeGjSnitt
fme_feature_type;241;5136;dekkeleggingsdato
fme_feature_type;241;4867;senterlinje
fme_feature_type;836;9500;type
fme_feature_type;836;9501;etableringsår
fme_feature_type;836;9504;bredde
fme_feature_type;836;10258;senterlinje
fme_feature_type;99;4520;bruksområde
fme_feature_type;99;1152;type
fme_feature_type;99;4517;linjemønster
fme_feature_type;99;4514;breddeEnkeltlinje
fme_feature_type;99;1295;farge
fme_feature_type;99;2266;profilering
fme_feature_type;99;8392;nedfresing
fme_feature_type;99;1371;arealAvFyltSperreområde
fme_feature_type;99;2260;løpemeterSkravur
fme_feature_type;99;4798;senterlinje
fme_feature_type;519;4167;type
fme_feature_type;519;4173;bredde
fme_feature_type;519;4169;lengde
fme_feature_type;519;4174;tekstVegvisning
fme_feature_type;519;4181;antallViketrekanter
fme_feature_type;519;4185;antallRomlelinjer
fme_feature_type;519;4518;antallGangfeltstaver
fme_feature_type;519;5020;posisjon
fme_feature_type;278;3511;bruksområde
fme_feature_type;278;10400;byggeår
fme_feature_type;278;8933;senterlinje
fme_feature_type;278;3694;lokalStyring
fme_feature_type;278;3752;styringFraBetjeningssentral
fme_feature_type;278;3757;styringFraVTS
fme_feature_type;212;2150;effekt
fme_feature_type;212;1205;type
fme_feature_type;212;4062;installeringsår
fme_feature_type;212;4852;posisjon
fme_feature_type;165;1499;leverandør
fme_feature_type;165;1459;produktnavn
fme_feature_type;165;10406;oppsettingsår
fme_feature_type;165;4831;posisjon
fme_feature_type;234;1422;materialtype
fme_feature_type;234;4558;lengde
fme_feature_type;234;1930;breddeFot
fme_feature_type;234;1935;breddeKrone
fme_feature_type;234;1598;høydeGjsn
fme_feature_type;234;9682;adkomst
fme_feature_type;234;1286;bruksområde
fme_feature_type;234;9683;byggeår
fme_feature_type;234;4864;senterlinje
fme_feature_type;153;1083;navn
fme_feature_type;153;4824;posisjon
